commentId	sourceItemURL	commentTitle	SourceItemId	sourceItemTitle	createDate	TookIntoConsideration	TookIntoConsiderationReason	Remark	commentState
2136	https://localhost:44300/PublicConsultation/View/2188	Крайно време е да се отърсим от миналото и неговите порядки. Време е за промяна.	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016 10:47PM	Неразгледан			Одобрен
2135	https://localhost:44300/PublicConsultation/View/2188	До гн Дудев	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016 10:32PM	Неразгледан			Одобрен
2134	https://localhost:44300/PublicConsultation/View/2188	Крайно време е да се отърсим от миналото и неговите порядки. Време е за промяна.	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016 10:12PM	Неразгледан			Одобрен
2133	https://localhost:44300/PublicConsultation/View/2188	"""Търсим се"" бизнес с човешки съдби и вмешателство в семейството"	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016 10:00PM	Неразгледан			Одобрен
2132	https://localhost:44300/PublicConsultation/View/2188	До Хрисита 2	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  9:39PM	Неразгледан			Одобрен
2130	https://localhost:44300/PublicConsultation/View/2188	Справедливост и Равенство между страните!	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  9:33PM	Неразгледан			Одобрен
2131	https://localhost:44300/PublicConsultation/View/2188	...	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  9:33PM	Неразгледан			Одобрен
2129	https://localhost:44300/PublicConsultation/View/2188	Не се разсейвайте!	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  9:31PM	Неразгледан			Одобрен
2128	https://localhost:44300/PublicConsultation/View/2188	До Хрисита	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  9:12PM	Неразгледан			Одобрен
2127	https://localhost:44300/PublicConsultation/View/2188	До гн Дудев	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  8:19PM	Неразгледан			Одобрен
2126	https://localhost:44300/PublicConsultation/View/2188	До гн Дудев	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  7:49PM	Неразгледан			Одобрен
2125	https://localhost:44300/PublicConsultation/View/2188	последно послание към всички	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  7:32PM	Неразгледан			Одобрен
2124	https://localhost:44300/PublicConsultation/View/2188	"Сигнал за нарушение от страна на ""Търсим се"""	2188	Закон за изменение и допълнение на Семейния кодекс	Sep 13 2016  6:58PM	Неразгледан			Одобрен
